episode,timestep,reward
1804,2283000,100.8415
1806,2286000,87.034
1809,2289000,24.1554
1811,2292000,83.4271
1816,2295000,-19.4286
1818,2298000,79.3775
1820,2301000,93.6764
1823,2304000,-12.117
1825,2307000,83.5491
1828,2310000,-0.5868
1830,2313000,97.4006
1832,2316000,97.7475
1835,2319000,41.7611
1837,2322000,24.0689
1839,2325000,91.3008
1842,2328000,24.8525
1844,2331000,78.4826
1847,2334000,21.9333
1849,2337000,79.6997
1851,2340000,-42.9777
1854,2343000,9.1728
1856,2346000,2.526
1858,2349000,83.0996
1860,2352000,90.7826
1862,2355000,83.6501
1864,2358000,94.3636
1866,2361000,80.644
1870,2364000,-2.7834
1872,2367000,92.7825
1876,2370000,-33.7301
1878,2373000,34.1585
1880,2376000,93.6942
1884,2379000,-26.6658
1886,2382000,93.8646
1889,2385000,16.8424
1891,2388000,84.3478
1894,2391000,18.4485
1896,2394000,82.0419
1901,2397000,-46.8176
1904,2400000,20.2129
1906,2403000,2.9252
1909,2406000,33.3225
1911,2409000,32.6928
1913,2412000,89.8212
1916,2415000,24.0455
1919,2418000,24.2567
1922,2421000,25.3934
1925,2424000,28.4667
1928,2427000,-13.8478
1930,2430000,86.2552
1932,2433000,85.7899
1935,2436000,4.8247
1937,2439000,26.9533
1940,2442000,52.2395
1942,2445000,105.6993
1944,2448000,74.1311
1947,2451000,33.0104
1949,2454000,75.1877
1952,2457000,-27.2841
1954,2460000,3.7214
1958,2463000,14.8474
1961,2466000,-32.7692
1964,2469000,32.0293
1966,2472000,92.8118
1968,2475000,91.6378
1970,2478000,85.9601
1973,2481000,36.8417
1975,2484000,78.6524
1977,2487000,83.6862
1982,2490000,-51.6228
1984,2493000,79.3361
1987,2496000,28.0749
1989,2499000,30.8557
1994,2502000,-32.3514
1996,2505000,89.6421
1998,2508000,80.9016
2000,2511000,93.9115
2002,2514000,17.0813
2004,2517000,78.0386
2006,2520000,93.0687
2011,2523000,-62.3589
2017,2526000,-53.7823
2019,2529000,91.1176
2021,2532000,79.7128
2024,2535000,-9.5357
2028,2538000,-17.2105
2030,2541000,86.6318
2034,2544000,-1.3601
2036,2547000,-16.5527
2039,2550000,19.4347
2041,2553000,83.3455
2045,2556000,-4.6203
2047,2559000,87.0705
2049,2562000,4.6756
2051,2565000,91.5766
2055,2568000,-6.6183
2060,2571000,-31.5814
2063,2574000,28.3826
2065,2577000,104.9064
2067,2580000,22.208
2069,2583000,93.1306
2071,2586000,91.0684
2074,2589000,28.4318
2076,2592000,83.9267
2078,2595000,84.0198
2080,2598000,90.3974
2083,2601000,32.0565
2085,2604000,80.2282
2089,2607000,-31.5676
2091,2610000,30.1171
2093,2613000,98.3626
2095,2616000,87.51
2097,2619000,82.732
2099,2622000,84.8925
2101,2625000,90.8946
2103,2628000,89.6079
2105,2631000,92.8851
2108,2634000,8.1684
2110,2637000,85.9426
2112,2640000,76.0893
2114,2643000,90.8426
2116,2646000,92.6636
2119,2649000,28.953
2121,2652000,99.478
2123,2655000,21.954
2125,2658000,74.9486
2127,2661000,89.6435
2130,2664000,51.6478
2132,2667000,91.1751
2134,2670000,92.3114
2137,2673000,29.4285
2139,2676000,27.7021
2141,2679000,84.5562
2143,2682000,81.1427
2145,2685000,86.5212
2148,2688000,2.6919
2150,2691000,87.3368
2152,2694000,5.1967
2154,2697000,86.5214
2156,2700000,95.9505
2159,2703000,42.8714
2161,2706000,98.5242
2163,2709000,88.5257
2165,2712000,61.5729
2168,2715000,-31.6774
2170,2718000,31.44
2173,2721000,31.7596
2175,2724000,16.1741
2177,2727000,95.5536
2179,2730000,87.4624
2181,2733000,87.889
2183,2736000,84.1893
2185,2739000,104.6872
2188,2742000,40.8854
2190,2745000,80.0742
2192,2748000,99.1326
2194,2751000,-21.7699
2197,2754000,-41.2071
2199,2757000,97.5215
2201,2760000,83.6312
2203,2763000,34.5609
2205,2766000,27.7437
2207,2769000,78.4177
2210,2772000,51.9567
2212,2775000,14.2912
2214,2778000,76.2371
2216,2781000,92.1735
2220,2784000,0.6708
2222,2787000,81.6863
2224,2790000,32.7278
2227,2793000,35.1366
2230,2796000,15.6853
2232,2799000,102.0592
2234,2802000,30.324
2236,2805000,89.424
2238,2808000,85.593
2240,2811000,26.2442
2243,2814000,37.1712
2245,2817000,35.7594
2247,2820000,93.5706
2249,2823000,86.9825
2252,2826000,10.5886
2254,2829000,41.6178
2256,2832000,20.1661
2258,2835000,84.8531
2260,2838000,38.2759
2262,2841000,88.4136
2265,2844000,50.4842
2267,2847000,94.8542
2269,2850000,23.8187
2271,2853000,77.1192
